objectid,cl,logradouro,codbairro,bairro,total_transações,uso,média_percentual_transferido,média_área_terreno,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,source
1330405,114728,RUA DOS BANCARIOS,149,Santa Cruz                ,2,TERRITORIAL,100.0,270.0,9749.6,9749.6,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330406,000653,AVN ALTO MARANHAO,151,Guaratiba                 ,2,TERRITORIAL,100.0,439.0,27270.21,27270.21,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330407,000711,RUA PEDRA DO INDAIA,151,Guaratiba                 ,2,TERRITORIAL,100.0,409.0,43611.675,43611.675,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330408,000752,RUA GUIDOVAL,151,Guaratiba                 ,3,TERRITORIAL,100.0,360.0,19307.55,19307.55,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330409,000810,RUA INIMUTABA,151,Guaratiba                 ,4,TERRITORIAL,100.0,375.0,19579.5525,19579.5525,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330410,004952,RUA MANUEL FERRAZ ALMEIDA,151,Guaratiba                 ,4,TERRITORIAL,54.06,6587.0,85514.7925,463358.08,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330411,005850,RUA RONDA ALTA,151,Guaratiba                 ,2,TERRITORIAL,100.0,225.0,12474.94,12474.94,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330412,012435,ETR ATERRADO DO RIO,151,Guaratiba                 ,10,TERRITORIAL,100.0,461.3,17507.193,17507.193,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330413,024000,ETR DA GROTA FUNDA,151,Guaratiba                 ,2,TERRITORIAL,100.0,6524.5,122633.68,122633.68,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330414,031765,ETR MORRO CAVADO,151,Guaratiba                 ,4,TERRITORIAL,0.7925,23949.0,20977.9925,2039717.2225,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330415,034652,ETR DO PIAI,151,Guaratiba                 ,3,TERRITORIAL,100.0,374.666666,34892.79,34892.79,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330416,109900,VIA SERV 10 PAL 21839,151,Guaratiba                 ,2,TERRITORIAL,100.0,10514.5,160759.605,160759.605,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330417,125393,AVN ADELINO MOREIRA(CANTOR E COMP),151,Guaratiba                 ,2,TERRITORIAL,100.0,330.0,11322.27,11322.27,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330418,126441,RUA VICTOR BOUCAS (ECONOMISTA),151,Guaratiba                 ,2,TERRITORIAL,100.0,308.0,12077.1,12077.1,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330419,135723,AVN NELSON MOURA BRAZIL AMARAL,151,Guaratiba                 ,6,TERRITORIAL,100.0,366.333333,36726.648333,36726.648333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330420,135731,AVN JOAO CAFE FILHO,151,Guaratiba                 ,5,TERRITORIAL,90.0,362.4,28088.68,31772.87,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330421,135863,RUA EUSEBIO PAULO DE OLIVEIRA,151,Guaratiba                 ,3,TERRITORIAL,100.0,350.0,22619.543333,22619.543333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330422,136119,RUA DAMOLANDIA,151,Guaratiba                 ,9,TERRITORIAL,94.444444,389.444444,24728.411111,26319.457777,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330423,221291,RUA ELIAKIM ARAUJO (JORN),144,Campo Grande,2,TERRITORIAL,50.0,336.0,4328.715,8657.43,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330424,221952,RUA NOVA MONTEIRO,144,Campo Grande,4,TERRITORIAL,100.0,355.0,69970.85,69970.85,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330425,221994,RUA FERNANDO GASPARIAN,144,Campo Grande,2,TERRITORIAL,100.0,250.0,48633.37,48633.37,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330426,222026,RUA FABIO PENNA DA VEIGA,144,Campo Grande,6,TERRITORIAL,100.0,266.666666,50883.555,50883.555,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330427,222075,RUA CAMARGO FREIRE,144,Campo Grande,7,TERRITORIAL,100.0,136.142857,26173.325714,26173.325714,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330428,024422,RUA GUARUJA,146,Inhoaíba                  ,4,TERRITORIAL,100.0,292.5,41297.8875,41297.8875,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330429,111294,RUA JAMBUACU,147,Cosmos                    ,2,TERRITORIAL,100.0,342.0,50468.25,50468.25,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330430,200642,RUA FRAMBOESA,147,Cosmos                    ,3,TERRITORIAL,100.0,228.0,31970.6,31970.6,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330431,200659,RUA DAS AMEIXAS,147,Cosmos                    ,2,TERRITORIAL,100.0,127.0,20577.72,20577.72,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330432,200675,RUA GROSELHA,147,Cosmos                    ,11,TERRITORIAL,100.0,229.545454,35096.464545,35096.464545,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330433,200790,RUA DAS MACAS,147,Cosmos                    ,25,TERRITORIAL,100.0,156.04,23983.128,23983.128,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330434,050013,RUA AGAI,149,Santa Cruz                ,2,TERRITORIAL,100.0,3293.5,60727.62,60727.62,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330435,050468,ETR DA LAMA PRETA,149,Santa Cruz                ,6,TERRITORIAL,100.0,234696.0,406904.118333,406904.118333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330436,052381,RUA AJURICABA,149,Santa Cruz                ,2,TERRITORIAL,100.0,2891.0,23125.625,23125.625,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330437,147074,RUA AGUANIL,149,Santa Cruz                ,2,TERRITORIAL,100.0,44672.5,117194.075,117194.075,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330438,209783,RUA AULER GENTIL,149,Santa Cruz                ,3,TERRITORIAL,100.0,231.666666,19964.466666,19964.466666,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330439,057711,ETR SAO TARCISIO,150,Sepetiba                  ,2,TERRITORIAL,66.665,896.5,35500.58,54692.96,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330440,000828,RUA VARZEA DA PALMA,151,Guaratiba                 ,4,TERRITORIAL,100.0,375.0,20611.4575,20611.4575,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330441,007062,RUA ALMEIDA OLIVEIRA,151,Guaratiba                 ,2,TERRITORIAL,100.0,600.0,19420.17,19420.17,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330442,028696,ETR DA LINHA DO BONDE DA ILHA,151,Guaratiba                 ,16,TERRITORIAL,100.0,400.0,25228.215625,25228.215625,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330443,031286,ETR DA MATRIZ,151,Guaratiba                 ,2,TERRITORIAL,100.0,262.0,27433.585,27433.585,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330444,031294,ETR DO MATO ALTO,151,Guaratiba                 ,2,TERRITORIAL,100.0,450.0,18753.785,18753.785,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330445,054718,RUA DOUTOR MARIO MACHADO,151,Guaratiba                 ,14,TERRITORIAL,100.0,400.0,20454.387142,20454.387142,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330446,125773,RUA LUIZ BRUNINI (RADIALISTA),151,Guaratiba                 ,3,TERRITORIAL,100.0,376.333333,20640.033333,20640.033333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330447,134908,AVN LITORANEA PAL 18529,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,10307.58,10307.58,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330448,135830,RUA ENRICO CARUSO,151,Guaratiba                 ,4,TERRITORIAL,100.0,361.5,23760.6525,23760.6525,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330449,135939,RUA JOAQUIM DE CARVALHO,151,Guaratiba                 ,4,TERRITORIAL,100.0,360.0,22968.4175,22968.4175,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330450,136044,RUA FLOR DA SERRA,151,Guaratiba                 ,4,TERRITORIAL,100.0,352.5,22350.6675,22350.6675,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330451,136176,RUA FRANCISCO KARAM,151,Guaratiba                 ,4,TERRITORIAL,100.0,353.5,25808.385,25808.385,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330452,136192,RUA DURVAL DE MORAES,151,Guaratiba                 ,3,TERRITORIAL,100.0,379.333333,28251.19,28251.19,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330453,125443,RUA AUGUSTO TORRES FILHO,153,Pedra de Guaratiba        ,6,TERRITORIAL,55.553333,360.0,11254.89,20260.15,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330454,126524,RUA SOLD JOSE WSOEK,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,300.0,15290.2,15290.2,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330455,036129,RUA ESCULAPIO,144,Campo Grande,2,TERRITORIAL,100.0,1525.0,105160.365,105160.365,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330456,054080,ETR JOAO MELO,144,Campo Grande,4,TERRITORIAL,100.0,350.75,59962.635,59962.635,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330457,055269,ETR SERRA ALTA,144,Campo Grande,10,TERRITORIAL,100.0,1010.4,18824.232,18824.232,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330458,108605,RUA RIO DE CONTAS,144,Campo Grande,3,TERRITORIAL,100.0,480.666666,10824.8,10824.8,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330459,130260,RUA F PAL 19789,144,Campo Grande,7,TERRITORIAL,100.0,404.428571,16861.15,16861.15,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330460,137216,RUA IVAN SERPA,144,Campo Grande,3,TERRITORIAL,100.0,127.0,26533.58,26533.58,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330461,163329,RUA ROBERTO SERGIO OAZEN,144,Campo Grande,4,TERRITORIAL,100.0,153.0,26229.3875,26229.3875,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330462,163501,RUA DORIVAL FERREIRA,144,Campo Grande,4,TERRITORIAL,100.0,222.0,54624.9075,54624.9075,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330463,170522,RUA 20 PAL 34941,144,Campo Grande,3,TERRITORIAL,100.0,120.0,13457.84,13457.84,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330464,170910,RUA LAJES PINTADA,144,Campo Grande,2,TERRITORIAL,100.0,120.0,11865.33,11865.33,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330465,171546,RUA ASTRA,144,Campo Grande,3,TERRITORIAL,100.0,135.0,10929.003333,10929.003333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330466,175232,RUA JOAO MIGUEL DITOSO,144,Campo Grande,4,TERRITORIAL,75.0,35.5,4497.855,4828.6375,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330467,175265,RUA JOSE TELES VALANZUELA,144,Campo Grande,2,TERRITORIAL,100.0,295.0,58273.715,58273.715,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330468,181172,RUA RENATO GABIZO,144,Campo Grande,6,TERRITORIAL,100.0,254.333333,47596.868333,47596.868333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330469,197889,RUA ALICE RIBEIRO,144,Campo Grande,3,TERRITORIAL,83.333333,225.666666,29898.153333,37003.8,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330470,199349,RUA SUICA,144,Campo Grande,2,TERRITORIAL,100.0,256.0,40315.525,40315.525,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330471,208256,RUA BERNARDO JOSE DE OLIVEIRA,144,Campo Grande,2,TERRITORIAL,100.0,128.0,23094.405,23094.405,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330472,212035,RUA DARCY RIBEIRO (EDUCADOR),144,Campo Grande,4,TERRITORIAL,100.0,168.25,15153.665,15153.665,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330473,216580,RUA B PAA 11788/PAL 45736,144,Campo Grande,2,TERRITORIAL,100.0,223.5,51371.695,51371.695,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330474,218396,RUA SILVIO BARBATO (MAESTRO),144,Campo Grande,8,TERRITORIAL,100.0,249.25,53088.5775,53088.5775,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330475,221945,RUA YARA VARGAS,144,Campo Grande,10,TERRITORIAL,100.0,301.8,55081.372,55081.372,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330476,017152,AVN CESARIO DE MELO,145,Senador Vasconcelos       ,3,TERRITORIAL,100.0,719.0,49724.15,49724.15,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330477,142505,RUA VIRGILIO NOVAES,145,Senador Vasconcelos       ,2,TERRITORIAL,100.0,176.5,7337.35,7337.35,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330478,017152,AVN CESARIO DE MELO,147,Cosmos                    ,4,TERRITORIAL,87.5,297.5,79167.59,88928.66,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330479,111328,RUA POCINHOS,147,Cosmos                    ,3,TERRITORIAL,100.0,300.0,30254.293333,30254.293333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330480,111351,RUA PIRAUA,147,Cosmos                    ,2,TERRITORIAL,100.0,285.0,32481.69,32481.69,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330481,113050,RUA ARMANDO CARNEIRO MONTEIRO,147,Cosmos                    ,4,TERRITORIAL,87.5,171.25,22946.38,24911.6725,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330482,200733,RUA ABRICO,147,Cosmos                    ,3,TERRITORIAL,100.0,153.0,23402.11,23402.11,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330483,205104,RUA MAURICIO DO VALLE,147,Cosmos                    ,2,TERRITORIAL,100.0,235.0,32657.7,32657.7,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330484,205146,RUA JULIO LOUZADA,147,Cosmos                    ,2,TERRITORIAL,100.0,153.0,19402.04,19402.04,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330485,033530,ETR DOS PALMARES,148,Paciência                 ,2,TERRITORIAL,100.0,4913.0,38428.21,38428.21,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330486,038091,RUA MAICURU,148,Paciência                 ,4,TERRITORIAL,100.0,387.75,7812.075,7812.075,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330487,050013,RUA AGAI,148,Paciência                 ,2,TERRITORIAL,100.0,30821.0,90789.51,90789.51,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330488,087049,AVN BRASIL,148,Paciência                 ,3,TERRITORIAL,100.0,1495.0,111993.453333,111993.453333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330489,033431,ETR DA PACIENCIA,144,Campo Grande,2,TERRITORIAL,100.0,102221.5,1223653.55,1223653.55,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330490,035766,RUA LEBRETON,144,Campo Grande,2,TERRITORIAL,100.0,440.0,63387.29,63387.29,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330491,055251,RUA MARCOLINO DA COSTA,144,Campo Grande,3,TERRITORIAL,100.0,6135.0,69642.73,69642.73,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330492,141192,RUA ITUMBIARA,144,Campo Grande,2,TERRITORIAL,100.0,128.0,27490.365,27490.365,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330493,153320,RUA PONTO NOVO,144,Campo Grande,2,TERRITORIAL,100.0,225.0,42638.11,42638.11,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330494,161745,RUA VIRGOLINO ALVES CARDIA,144,Campo Grande,3,TERRITORIAL,100.0,120.0,10128.683333,10128.683333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330495,164830,RUA DOS CRAVOS,144,Campo Grande,2,TERRITORIAL,100.0,149.0,29734.48,29734.48,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330496,170761,RUA GAROPABA,144,Campo Grande,2,TERRITORIAL,100.0,13.5,17959.99,17959.99,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330497,170852,RUA IGUAI,144,Campo Grande,3,TERRITORIAL,100.0,152.333333,13697.086666,13697.086666,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330498,170944,RUA NOVA CATANDUVA,144,Campo Grande,3,TERRITORIAL,100.0,169.666666,17365.056666,17365.056666,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330499,175117,RUA SEVERINO ELISA DE CASTRO,144,Campo Grande,3,TERRITORIAL,100.0,85.0,26472.593333,26472.593333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330500,175133,RUA FRANCISCO INACIO,144,Campo Grande,7,TERRITORIAL,100.0,91.857142,35106.737142,35106.737142,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330501,175166,RUA FRANCISCO DEOCLECIO DOS SANTOS,144,Campo Grande,3,TERRITORIAL,100.0,87.0,23800.733333,23800.733333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330502,175257,RUA JOSE MAURICIO DE MELO,144,Campo Grande,26,TERRITORIAL,98.076923,260.384615,8124.601923,8336.887692,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330503,177295,RUA MARIA DO CARMO CASTRO,144,Campo Grande,2,TERRITORIAL,100.0,128.0,37000.26,37000.26,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330504,181115,RUA THIAGO PONTES,144,Campo Grande,3,TERRITORIAL,100.0,153.0,41499.786666,41499.786666,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330505,197830,RUA MARIA JULIETA D DE ANDRADE,144,Campo Grande,2,TERRITORIAL,100.0,225.0,35943.97,35943.97,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330506,197996,RUA EBENESER NUNES DO NASCIMENTO,144,Campo Grande,3,TERRITORIAL,100.0,365.0,9468.72,9468.72,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330507,198002,RUA NANITA LUTZ,144,Campo Grande,2,TERRITORIAL,50.0,360.0,8595.79,17191.58,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330508,199133,RUA BRANQUINHA,144,Campo Grande,2,TERRITORIAL,100.0,249.0,19015.62,19015.62,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330509,205286,RUA DA ONCA PINTADA,144,Campo Grande,5,TERRITORIAL,100.0,126.0,10928.52,10928.52,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330510,212043,RUA BOCAIUVA CUNHA ( DEP),144,Campo Grande,9,TERRITORIAL,100.0,135.333333,12079.274444,12079.274444,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330511,214221,RUA FAUSTO GARCIA,144,Campo Grande,7,TERRITORIAL,100.0,231.714285,46528.572857,46528.572857,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330512,220343,RUA LYGIA SARMENTO,144,Campo Grande,4,TERRITORIAL,100.0,125.0,30532.53,30532.53,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330513,221218,RUA JORN GENETON MORAES NETO,144,Campo Grande,11,TERRITORIAL,68.181818,376.636363,6664.898181,9905.318181,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330514,222000,RUA DANIEL PENNA AARAO REIS,144,Campo Grande,3,TERRITORIAL,100.0,225.0,51208.076666,51208.076666,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330515,222059,RUA ALDO MALAGOLI,144,Campo Grande,3,TERRITORIAL,100.0,126.0,29306.37,29306.37,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330516,224840,RUA ZEZE GONZAGA,144,Campo Grande,6,TERRITORIAL,100.0,296.5,66958.325,66958.325,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330517,025783,ETR DE INHOAIBA,146,Inhoaíba                  ,2,TERRITORIAL,100.0,461.0,48507.525,48507.525,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330518,050955,RUA MORANGA,146,Inhoaíba                  ,2,TERRITORIAL,100.0,560.0,63247.615,63247.615,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330519,113282,RUA SOLD TORIBIO DA SILVA,146,Inhoaíba                  ,2,TERRITORIAL,100.0,360.0,25428.525,25428.525,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330520,112961,RUA ILDA RODRIGUES SOUZA,147,Cosmos                    ,14,TERRITORIAL,100.0,307.714285,32663.275,32663.275,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330521,200766,RUA DAS ROMAS,147,Cosmos                    ,6,TERRITORIAL,100.0,153.0,23402.11,23402.11,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330522,037796,ETR SANTA EUGENIA,148,Paciência                 ,3,TERRITORIAL,100.0,250.0,20798.753333,20798.753333,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330523,119552,RUA MANTENOPOLIS,148,Paciência                 ,2,TERRITORIAL,100.0,276.0,11651.07,11651.07,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330524,126599,RUA SOLD PRIM CANES,153,Pedra de Guaratiba        ,3,TERRITORIAL,100.0,353.333333,21794.876666,21794.876666,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330525,126615,RUA EURICLYDES DE JESUS ZERBINI(ME,153,Pedra de Guaratiba        ,2,TERRITORIAL,78.475,468.0,31057.86,45718.95,COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330526,062455,RUA SANTA LUZIA,005,Centro                    ,2,TERRITORIAL,100.0,942.5,15459000.0,15459000.0,PROMESSA DE COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330527,013441,ETR DO BANANAL,120,Freguesia (Jacarepaguá)   ,3,TERRITORIAL,100.0,752.666666,299708.39,299708.39,PROMESSA DE COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330528,024331,ETR DOS BANDEIRANTES,130,Vargem Pequena            ,4,TERRITORIAL,75.1375,70792.0,206734.4175,2919007.145,PROMESSA DE COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330529,101295,SRV PAS 2 PAL 19170,131,Vargem Grande             ,2,TERRITORIAL,51.585,10045.0,238007.0,1520928.135,PROMESSA DE COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330530,095471,AVN DAS AMERICAS,132,Recreio dos Bandeirantes  ,3,TERRITORIAL,100.0,3295.333333,16633333.336666,16633333.336666,PROMESSA DE COMPRA E VENDA,2011,Prefeitura da Cidade do Rio de Janeiro
1330531,061069,AVN PRES VARGAS,005,Centro                    ,2,TERRITORIAL,100.0,123.5,1679668.995,1679668.995,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1330532,062331,RUA RIACHUELO,005,Centro                    ,7,TERRITORIAL,100.0,288.0,1642857.138571,1642857.138571,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1330533,066423,RUA GUMERCINDO BESSA,007,Rio Comprido              ,2,TERRITORIAL,100.0,173.5,16238.93,16238.93,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1330534,067462,RUA CANDIDO DE OLIVEIRA,007,Rio Comprido              ,2,TERRITORIAL,100.0,415.0,59782.07,59782.07,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1330535,073353,RUA HADDOCK LOBO,009,Estácio                   ,2,TERRITORIAL,1.0,3122.0,12413.74,1241374.0,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1330536,088880,RUA ALMTE BALTAZAR,010,São Cristóvão             ,2,TERRITORIAL,100.0,757.0,220182.06,220182.06,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1330537,162453,RUA PAULO VI,015,Flamengo                  ,2,TERRITORIAL,87.905,1645.5,1084112.005,1337662.515,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
